trip_id,route_id,direction_id
6428454-61_A_50_6105_15:50-PROJET2025-61-Semaine-24,61,
6170702-L3_R_97__16:02-JANV2025-L3-Semaine-09,L3,1
5838890-22_R_95_2210_16:50-PROJET2025-22-Semaine-20,22,1
6412292-71_A_50_7101_16:20-PROJET2025-71-Semaine-80,71,0
6402559-32_R_97_3202_17:29-SETP2025-32-Semaine-34,32,1
6428121-98_A_50_9802_17:17-SETP2025-98-Semaine-08,98,0
6416303-51_R_99_5104_16:44-PROJET2025-51-Semaine-10,51,1
6446580-05_R_49_0501_17:58-SETP2025-05-L-Ma-J-V-38,05,1
6410640-64_R_99_6402_18:05-SETP2025-64-Semaine-37,64,1
6140092-41_R_99_4101_16:41-PROJET2025-41-Semaine-05,41,1
6472712-50_R_99_5002_17:01-PROJET2025-50-Semaine-08,50,1
6261666-73_R_95_7302_19:41-PROJET2025-73-Semaine-16,73,1
6170671-L3_R_97__16:10-JANV2025-L3-Semaine-09,L3,1
6420014-35_R_99_3504_18:44-SETP2025-35-Semaine-35,35,1
6446583-05_R_49_0509_15:49-SETP2025-05-L-Ma-J-V-38,05,
6412111-37_R_99_3701_16:36-SETP2025-37-Semaine-37,37,1
5408571-82_A_50_8201_16:10-PROJET2024-82-Semaine-93,82,0
6424169-16_A_50_1603_16:29-SETP2025-16-Semaine-35,16,0
6452819-T1_A_12_VT105_15:53-SETP2025-L1-Semaine-04,L1,0
6252497-11_A_49_1108_15:46-SETP2025-11-Semaine-37,11,
6428469-61_A_50_6104_18:10-PROJET2025-61-Semaine-24,61,0
6416039-21_R_99_2101_17:29-SETP2025-21-Semaine-40,21,1
6416356-51_A_49_5101_16:33-PROJET2025-51-Semaine-10,51,0
6424174-16_A_50_1602_16:14-SETP2025-16-Semaine-35,16,
6412298-71_R_99_7102_16:58-PROJET2025-71-Semaine-80,71,1
6416444-33_A_50_3303_16:49-SETP2025-33-L-Ma-J-V-36,33,0
5838892-22_R_95_2208_17:30-PROJET2025-22-Semaine-20,22,1
6416443-33_A_50_3301_16:28-SETP2025-33-L-Ma-J-V-36,33,0
6446575-05_A_98_0502_16:21-SETP2025-05-L-Ma-J-V-38,05,
6429333-15_A_50_1503_16:42-SETP2025-15-Semaine-11,15,0
6261664-73_R_95_7302_16:05-PROJET2025-73-Semaine-16,73,
6355798-18_R_99_1807_15:43-SETP2025-18-Semaine-39,18,
6368778-09_A_50_0907_15:32-PROJET2025-09-Semaine-35,09,
6452936-T1_R_57_VT114_15:44-SETP2025-L1-Semaine-04,L1,1
6429281-15_A_50_1506_16:30-SETP2025-15-Semaine-11,15,
6355840-18_A_50_1803_16:02-SETP2025-18-Semaine-39,18,
5673222-NVN1_R_98_NVN102_16:20-PROJET2024-NVence1-Semaine-15,NVN1,
6355844-18_A_50_1805_17:31-SETP2025-18-Semaine-39,18,0
6253072-14_R_99_1402_16:05-SETP2025-14-L-Ma-J-V-38,14,
6368783-09_A_50_0903_18:10-PROJET2025-09-Semaine-35,09,0
6261687-73_R_95_7301_18:46-PROJET2025-73-Semaine-16,73,1
6429218-15_R_99_1504_16:16-SETP2025-15-Semaine-11,15,1
6369717-30_R_99_3001_18:09-SETP2025-30-Semaine-32,30,1
6424148-16_R_97_1605_17:52-SETP2025-16-Semaine-35,16,1
5341003-72_R_98_7201_16:55-PROJET2024-72-Semaine-74,72,1
6420013-35_R_99_3502_18:08-SETP2025-35-Semaine-35,35,1
6420016-35_A_50_3503_18:40-SETP2025-35-Semaine-35,35,0
6416516-33_R_97_33S2_17:00-SETP2025-33-L-Ma-J-V-36,33,1
6369762-42_R_94_4201_17:17-PROJET2025-42-Semaine-83,42,1
5909235-NVN3_A_90_NVN301_16:50-PROJET2025-NVence3-Semaine-12,NVN3,0
6412294-71_A_50_7101_17:00-PROJET2025-71-Semaine-80,71,0
6420749-81_A_49_8103_17:30-SETP2025-81-Semaine-40,81,0
6416036-21_R_99_2104_15:54-SETP2025-21-Semaine-40,21,
6416441-33_A_50_3304_15:52-SETP2025-33-L-Ma-J-V-36,33,
6005356-B_A_50_VTB02_16:11-JANV2025-B-Semaine-03,B,0
6409624-57_A_50_5703_15:54-SETP2025-57-Semaine-06,57,
6420009-35_R_99_3504_16:24-SETP2025-35-Semaine-35,35,
6018938-55_R_98_5501_17:07-PROJET2025-55-Semaine-08,55,1
4759131-47_A_50_4702_19:06-PROJET2023-47-Semaine-10,47,
6402571-32_R_97_3202_18:07-SETP2025-32-Semaine-34,32,1
6409635-57_A_50_5701_18:06-SETP2025-57-Semaine-06,57,0
6403269-36_A_49_3603_19:00-SETP2025-36-Semaine-33,36,0
6428451-61_R_99_6101_16:00-PROJET2025-61-Semaine-24,61,
6428453-61_R_99_6103_16:20-PROJET2025-61-Semaine-24,61,
6368790-09_R_98_0907_16:40-PROJET2025-09-Semaine-35,09,1
6416354-51_A_49_5101_17:58-PROJET2025-51-Semaine-10,51,0
6446585-05_R_50_0501_16:40-SETP2025-05-L-Ma-J-V-38,05,1
6409623-57_A_50_5701_15:30-SETP2025-57-Semaine-06,57,
4669737-62_R_99_6203_20:20-RESEAU2023-62-Semaine-17,62,1
6416314-51_A_49_5103_15:48-PROJET2025-51-Semaine-10,51,
6257299-59_R_98_5901_16:08-PROJET2025-59-Semaine-26,59,
6403264-36_R_99_3604_16:45-SETP2025-36-Semaine-33,36,1
6413120-38_R_99_3805_17:19-SETP2025-38-Semaine-41,38,1
5838910-22_A_48_2209_16:45-PROJET2025-22-Semaine-20,22,0
6412296-71_R_99_7101_16:38-PROJET2025-71-Semaine-80,71,1
6420019-35_A_50_3501_18:05-SETP2025-35-Semaine-35,35,0
5422174-75_A_49_7501_20:32-PROJET2024-75-Semaine-86-1101100,75,0
4519032-CN_R_99_CN02_16:50-RESEAU2023-CN-Semaine-07,CN,1
6170621-L3_A_48__15:48-JANV2025-L3-Semaine-09,L3,0
6424110-16_A_50_1604_17:55-SETP2025-16-Semaine-35,16,0
4669811-62_R_98_6201_16:12-RESEAU2023-62-Semaine-17,62,
5673225-NVN1_A_48_NVN102_18:00-PROJET2024-NVence1-Semaine-15,NVN1,0
6424108-16_A_50_1602_17:25-SETP2025-16-Semaine-35,16,0
4515188-80_R_98_8001_16:20-RESEAU2023-80-Semaine-94,80,
6257315-59_A_45_5905_16:02-PROJET2025-59-Semaine-26,59,0
6410650-64_A_50_6403_17:45-SETP2025-64-Semaine-37,64,0
6170413-L2_R_98__16:14-JANV2025-L2-Semaine-09,L2,1
6411449-70_A_50_7002_16:30-SETP2025-70-Semaine-35,70,0
6366084-20_A_50_2003_16:12-SETP2025-20-Semaine-42,20,
6368789-09_R_99_0902_15:55-PROJET2025-09-Semaine-35,09,
6170599-L3_A_48__16:34-JANV2025-L3-Semaine-09,L3,0
6416478-33_R_99_3302_16:15-SETP2025-33-L-Ma-J-V-36,33,
6416445-33_A_50_3302_17:07-SETP2025-33-L-Ma-J-V-36,33,0
6218564-84_R_95_8401_16:35-PROJET2025-84-Semaine-04,84,1
5203731-68_A_50_6806_17:40-PROJET2024-68-Semaine-15,68,0
6355845-18_A_50_1802_17:48-SETP2025-18-Semaine-39,18,0
6472691-50_A_50_5003_17:17-PROJET2025-50-Semaine-08,50,0
6413123-38_R_99_3803_16:56-SETP2025-38-Semaine-41,38,1
6366025-20_A_50_2006_17:56-SETP2025-20-Semaine-42,20,0
6170616-L3_A_48__15:40-JANV2025-L3-Semaine-09,L3,0
6420038-77_A_50_7701_17:40-PROJET2025-77-Semaine-05-1101100,77,0
6272268-91_R_99_9102_16:00-PROJET2025-91-Semaine-28,91,1
5673245-NVN1_R_98_NVN101_16:55-PROJET2024-NVence1-Semaine-15,NVN1,1
6170475-L2_A_49__16:15-JANV2025-L2-Semaine-09,L2,0
6420779-81_R_98_8101_16:05-SETP2025-81-Semaine-40,81,1
6018948-55_A_48_5501_19:35-PROJET2025-55-Semaine-08,55,0
6252504-11_A_49_1108_17:24-SETP2025-11-Semaine-37,11,0
6429255-15_A_50_1508_16:54-SETP2025-15-Semaine-11,15,0
6369711-30_A_50_3003_17:05-SETP2025-30-Semaine-32,30,0
5203746-68_A_50_6804_16:20-PROJET2024-68-Semaine-15,68,0
6413079-38_A_50_3801_17:06-SETP2025-38-Semaine-41,38,0
6170722-L3_A_48__16:04-JANV2025-L3-Semaine-09,L3,0
6416012-21_A_50_2106_18:18-SETP2025-21-Semaine-40,21,0
5925338-54_R_99_5403_18:30-PROJET2025-54-Semaine-17,54,1
6369766-42_A_6_4203_18:00-PROJET2025-42-Semaine-83,42,0
6420018-35_R_99_3503_17:32-SETP2025-35-Semaine-35,35,1
6416051-21_R_99_2106_17:06-SETP2025-21-Semaine-40,21,1
6272269-91_A_50_9101_16:10-PROJET2025-91-Semaine-28,91,
6005377-B_A_50_VTB03_16:20-JANV2025-B-Semaine-03,B,0
6452878-T1_A_12_VT108_16:05-SETP2025-L1-Semaine-04,L1,0
6412301-71_R_99_7101_17:19-PROJET2025-71-Semaine-80,71,1
5422160-75_R_97_7501_20:03-PROJET2024-75-Semaine-86-1101100,75,1
6102468-63_R_98_6304_16:50-PROJET2025-63-Semaine-72-1101100,63,1
6412295-71_R_99_7102_16:18-PROJET2025-71-Semaine-80,71,1
6077777-58_R_98_5802_17:42-PROJET2025-58-Semaine-06,58,1
6366075-20_R_99_2007_16:14-SETP2025-20-Semaine-42,20,
6428299-60_R_99_6001_17:40-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1
6327140-17_A_50_1702_15:48-SETP2025-17-L-Ma-J-V-35,17,
6369830-49_A_50_4901_18:55-PROJET2025-49-Semaine-08,chouette:Line:07759d26-564a-4043-bd2d-d1e0c98d686c:LOC,0
6218554-84_R_99_8403_17:01-PROJET2025-84-Semaine-04,84,1
6452689-T1_R_57_VT122_16:15-SETP2025-L1-Semaine-04,L1,1
6429230-15_R_99_1503_15:52-SETP2025-15-Semaine-11,15,
6252507-11_A_50_1102_18:02-SETP2025-11-Semaine-37,11,0
4523353-88_R_98_8801_16:50-RESEAU2023-88-Semaine-83-1101100,88,1
6424147-16_R_97_1604_17:21-SETP2025-16-Semaine-35,16,1
6428462-61_A_50_6101_16:50-PROJET2025-61-Semaine-24,61,0
5673223-NVN1_A_48_NVN102_16:55-PROJET2024-NVence1-Semaine-15,NVN1,0
4669813-62_R_98_6202_16:23-RESEAU2023-62-Semaine-17,62,
5909237-NVN3_A_90_NVN301_17:50-PROJET2025-NVence3-Semaine-12,NVN3,0
6412289-71_R_99_7101_14:36-PROJET2025-71-Semaine-80,71,1
6412299-71_A_50_7102_17:20-PROJET2025-71-Semaine-80,71,0
6462564-31_R_97_3101_17:07-PROJET2025-31-Semaine-08,31,1
6429229-15_A_50_1507_16:06-SETP2025-15-Semaine-11,15,
6368807-09_R_99_0903_16:55-PROJET2025-09-Semaine-35,09,1
6429248-15_A_50_1507_17:44-SETP2025-15-Semaine-11,15,0
6429243-15_R_99_1502_17:04-SETP2025-15-Semaine-11,15,1
5097932-69_A_45_6901_17:40-PROJET2023-69-Semaine-15,69,0
6409632-57_A_50_5709_17:30-SETP2025-57-Semaine-06,57,0
4669808-62_R_98_6206_17:08-RESEAU2023-62-Semaine-17,62,1
4350588-40_A_50_4001_17:10-RESEAU2023-40-Semaine-04,40,0
6252500-11_A_49_1106_16:10-SETP2025-11-Semaine-37,11,
6416306-51_R_98_5105_16:04-PROJET2025-51-Semaine-10,51,
6413122-38_A_50_3805_16:41-SETP2025-38-Semaine-41,38,0
6416481-33_R_99_3303_17:32-SETP2025-33-L-Ma-J-V-36,33,1
6366076-20_R_99_2005_16:27-SETP2025-20-Semaine-42,20,1
6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,0
5203737-68_R_99_6806_18:10-PROJET2024-68-Semaine-15,68,1
6403288-36_A_49_3604_17:20-SETP2025-36-Semaine-33,36,0
6403265-36_R_99_3604_17:55-SETP2025-36-Semaine-33,36,1
6428467-61_A_50_6102_17:50-PROJET2025-61-Semaine-24,61,0
6409630-57_A_50_5705_17:06-SETP2025-57-Semaine-06,57,0
5097926-69_R_95_6901_17:05-PROJET2023-69-Semaine-15,69,1
6446561-05_A_99_0505_17:34-SETP2025-05-L-Ma-J-V-38,05,0
6446576-05_A_99_0509_16:29-SETP2025-05-L-Ma-J-V-38,05,
6428459-61_R_99_6104_17:20-PROJET2025-61-Semaine-24,61,1
6416480-33_R_99_3301_17:12-SETP2025-33-L-Ma-J-V-36,33,1
6369767-42_A_6_4202_17:15-PROJET2025-42-Semaine-83,42,0
6365965-20_A_50_2006_16:25-SETP2025-20-Semaine-42,20,0
6170598-L3_A_48__15:56-JANV2025-L3-Semaine-09,L3,0
5097933-69_A_46_6901_16:40-PROJET2023-69-Semaine-15,69,0
6414345-07_A_49_0703_17:36-SETP2025-07-L-Ma-J-V-41,07,0
4519033-CN_R_98_CN01_17:40-RESEAU2023-CN-Semaine-07,CN,1
6414347-07_A_49_0701_17:58-SETP2025-07-L-Ma-J-V-41,07,0
6422654-99_A_50_9902_16:54-SETP2025-99-Semaine-11,99,0
6462567-31_A_47_3102_17:57-PROJET2025-31-Semaine-08,31,0
6410641-64_R_99_6402_16:34-SETP2025-64-Semaine-37,64,1
6365985-20_R_98_2002_17:20-SETP2025-20-Semaine-42,20,1
6429302-15_R_99_1501_16:40-SETP2025-15-Semaine-11,15,1
6452755-T1_A_12_VT107_16:01-SETP2025-L1-Semaine-04,L1,0
6416482-33_R_99_3304_18:12-SETP2025-33-L-Ma-J-V-36,33,1
5340974-72_A_50_7201_17:20-PROJET2024-72-Semaine-74,72,0
6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,0
6452674-T1_R_57_VT119_16:03-SETP2025-L1-Semaine-04,L1,1
4350573-40_R_99_4001_18:09-RESEAU2023-40-Semaine-04,40,1
6369739-30_A_50_3002_17:55-SETP2025-30-Semaine-32,30,0
6252956-14_R_99_1403_17:53-SETP2025-14-L-Ma-J-V-38,14,1
6446592-05_R_50_0509_17:18-SETP2025-05-L-Ma-J-V-38,05,1
6420017-35_A_50_3502_16:56-SETP2025-35-Semaine-35,35,0
6452940-T1_R_57_VT103_16:30-SETP2025-L1-Semaine-04,L1,1
6368801-09_A_49_0905_18:07-PROJET2025-09-Semaine-35,09,0
5422172-75_A_49_7501_18:32-PROJET2024-75-Semaine-86-1101100,75,0
6412112-37_R_99_3702_17:16-SETP2025-37-Semaine-37,37,1
