trip_id,stop_sequence,stop_id,arrival_time,departure_time
6366017-20_A_50_2003_12:19-SETP2025-20-Semaine-42,15,5059,1757414820,
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,0,2826,,1757412600
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,1,773,1757412650,1757412650
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,2,800,,1757412696
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,3,509,1757412765,1757412765
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,4,525,1757412796,1757412796
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,5,712,,1757412914
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,6,363,1757412960,1757412960
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,7,708,1757413049,1757413049
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,8,709,,1757413118
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,9,937,1757413231,1757413231
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,10,1247,,1757413320
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,11,2988,1757413444,1757413444
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,12,326,1757413500,1757413500
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,13,304,,1757413651
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,14,479,1757413732,1757413732
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,15,1063,,1757413800
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,16,1349,,1757413909
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,17,1017,,1757414007
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,18,1297,,1757414126
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,19,458,1757414243,1757414243
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,20,457,1757414280,1757414280
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,21,48,1757414353,1757414353
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,22,986,1757414498,1757414498
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,23,1354,1757414580,1757414580
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,24,2803,,1757414714
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,25,1179,1757414824,1757414824
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,26,14,1757414940,1757414940
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,27,1381,1757415021,1757415021
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,29,148,1757415480,1757415480
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,31,86,1757415685,1757415685
6409609-57_R_99_5712_12:10-SETP2025-57-Semaine-06,33,1150,1757415840,
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,0,2853,,1757411160
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,1,2743,1757411350,1757411350
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,2,2742,1757411460,1757411460
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,3,2876,1757411555,1757411555
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,4,2848,1757411660,1757411660
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,5,360,1757411760,1757411760
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,6,1132,1757411819,1757411819
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,7,682,1757411881,1757411881
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,8,951,,1757411940
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,9,667,1757411980,1757411980
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,10,2915,1757411979,1757411979
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,11,33,1757411994,1757411994
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,12,822,1757412058,1757412058
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,13,1314,1757412101,1757412101
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,14,2865,1757412225,1757412225
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,15,472,1757412317,1757412317
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,16,616,1757412375,1757412375
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,17,747,1757412465,1757412465
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,18,183,1757412534,1757412534
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,19,602,1757412582,1757412582
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,20,1525,1757412645,1757412645
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,21,346,1757412720,1757412720
6472682-50_R_99_5003_11:46-PROJET2025-50-Semaine-08,22,2832,1757412825,
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,9,2522,1757410926,1757410970
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,10,2525,1757411065,1757411065
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,11,2505,1757411185,1757411185
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,12,1407,1757411305,1757411305
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,13,2501,1757411419,1757411419
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,14,2527,1757411565,1757411565
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,15,2540,1757411685,1757411685
6452731-T1_A_12_VT106_11:29-SETP2025-L1-Semaine-04,16,2534,1757411747,1757411747
6420002-35_A_50_3501_13:38-SETP2025-35-Semaine-35,0,2686,,1757417880
6420002-35_A_50_3501_13:38-SETP2025-35-Semaine-35,7,345,,1757418582
6420002-35_A_50_3501_13:38-SETP2025-35-Semaine-35,8,1304,,1757418639
6420002-35_A_50_3501_13:38-SETP2025-35-Semaine-35,9,2694,,1757418720
6420002-35_A_50_3501_13:38-SETP2025-35-Semaine-35,16,201,,1757419080
6420002-35_A_50_3501_13:38-SETP2025-35-Semaine-35,21,1144,,1757419320
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,0,2829,,1757415600
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,1,177,1757415720,1757415720
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,2,139,1757415789,1757415789
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,3,144,1757415817,1757415817
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,4,1161,1757415844,1757415844
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,5,265,1757415883,1757415883
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,6,1320,1757415922,1757415922
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,7,671,1757415963,1757415963
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,8,1324,1757416033,1757416033
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,9,433,1757416128,1757416128
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,10,610,1757416260,1757416260
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,11,2546,,1757416309
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,12,354,1757416399,1757416399
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,13,635,1757416460,1757416460
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,15,725,,1757416560
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,16,157,1757416632,1757416632
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,17,1390,1757416665,1757416665
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,18,993,1757416683,1757416683
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,19,1292,1757416719,1757416719
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,20,237,1757416795,1757416795
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,21,261,1757416872,1757416872
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,22,77,1757416893,1757416893
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,23,1050,1757416944,1757416944
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,24,950,1757416962,1757416962
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,25,367,1757417014,1757417014
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,26,745,1757417051,1757417051
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,27,352,1757417087,1757417087
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,28,1053,1757417137,1757417137
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,29,79,1757417160,1757417160
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,30,293,1757417258,1757417258
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,31,425,1757417300,1757417300
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,32,39,1757417400,1757417400
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,33,859,1757417445,1757417445
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,34,1221,1757417487,1757417487
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,35,297,1757417547,1757417547
6428433-61_R_99_6103_13:00-PROJET2025-61-Semaine-24,36,968,1757417588,1757417588
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,0,4145,,1757415804
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,1,4148,1757415920,1757415920
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,2,4297,1757416035,1757416035
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,3,4239,1757416071,1757416071
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,4,4240,1757416197,1757416197
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,5,4129,1757416265,1757416265
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,6,4241,1757416243,1757416243
4542688-44_A_50_4401_12:45-RESEAU2023-44-Semaine-89,7,4135,1757416367,
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,6,211,1757410921,1757410921
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,7,1258,1757410981,1757410981
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,8,1240,1757410965,1757410965
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,9,1113,1757411022,1757411022
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,10,1343,,1757411079
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,11,1443,,1757411141
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,12,1613,,1757411242
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,13,1616,1757411373,1757411373
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,14,2980,1757411406,1757411406
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,15,1349,,1757411576
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,16,1017,,1757411688
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,17,1298,1757411720,1757411720
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,18,21,,1757412240
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,19,1445,,1757412316
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,20,451,1757412460,1757412460
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,21,60,1757412535,1757412535
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,22,70,1757412611,1757412611
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,23,220,1757412720,1757412720
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,24,1316,1757412762,1757412762
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,25,1015,1757412822,1757412822
6252475-11_A_50_1102_11:36-SETP2025-11-Semaine-37,26,1223,1757412900,
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,0,2649,,1757416380
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,1,1254,1757416424,1757416424
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,2,1345,1757416488,1757416488
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,3,1343,,1757416538
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,4,1443,,1757416584
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,5,943,1757416705,1757416705
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,6,1186,1757416740,1757416740
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,7,1452,1757416804,1757416804
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,8,1448,1757416844,1757416844
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,9,1451,1757416913,1757416913
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,10,1454,1757416964,1757416964
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,11,1542,1757417020,1757417020
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,12,1544,1757417083,1757417083
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,13,1423,1757417107,1757417107
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,14,1497,1757417174,1757417174
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,15,1495,1757417220,1757417220
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,16,1489,1757417269,1757417269
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,17,914,1757417351,1757417351
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,18,2917,1757417377,1757417377
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,19,381,1757417417,1757417417
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,20,476,,1757417522
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,21,1607,1757417626,1757417626
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,22,1531,1757417700,1757417700
6412105-37_R_99_3701_13:13-SETP2025-37-Semaine-37,23,2827,1757417820,
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,0,710,,1757415900
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,1,1000,1757415947,1757415947
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,2,1206,1757416031,1757416031
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,3,2789,1757416068,1757416068
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,4,1280,1757416091,1757416091
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,5,427,1757416122,1757416122
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,6,501,1757416164,1757416164
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,7,413,1757416210,1757416210
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,8,53,1757416260,1757416260
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,9,193,1757416288,1757416288
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,10,591,1757416315,1757416315
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,11,549,1757416337,1757416337
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,12,664,1757416358,1757416358
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,13,418,1757416390,1757416390
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,14,999,1757416408,1757416408
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,15,743,1757416440,1757416440
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,16,6054,1757416526,1757416526
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,17,6058,1757416572,1757416572
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,18,6071,1757416636,1757416636
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,19,6056,1757416659,1757416659
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,20,6062,1757416675,1757416675
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,21,6026,1757416715,1757416715
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,22,6066,1757416769,1757416769
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,23,6068,1757416848,1757416848
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,24,6070,1757416882,1757416882
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,25,6175,1757416920,1757416920
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,26,6187,1757416972,1757416972
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,27,6165,1757417001,1757417001
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,28,6049,1757417040,1757417040
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,29,6096,1757417111,1757417111
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,30,6077,1757417130,1757417130
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,31,6045,1757417162,1757417162
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,32,6011,1757417181,1757417181
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,33,6152,1757417229,1757417229
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,34,6034,1757417268,1757417268
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,35,6017,1757417331,1757417331
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,36,6024,1757417367,1757417367
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,37,6085,1757417455,1757417455
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,38,6073,1757417550,1757417550
6105164-76_A_50_7602_13:05-PROJET2025-76-Semaine-89,39,6090,1757417580,
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,0,4273,,1757415600
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,1,4269,1757415665,1757415665
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,2,4271,1757415735,1757415735
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,3,4274,1757415821,1757415821
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,4,4236,1757415928,1757415928
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,5,4030,1757416117,1757416117
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,6,4323,1757416139,1757416139
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,7,4010,1757416239,1757416239
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,8,4083,1757416303,1757416303
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,9,4149,1757416380,1757416380
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,10,4137,1757416494,1757416494
6368819-09_A_49_0904_13:00-PROJET2025-09-Semaine-35,11,4060,1757416587,1757416587
