trip_id,stop_sequence,stop_id,arrival_time,departure_time
6218560-84_R_95_8401_10:26-PROJET2025-84-Semaine-04,35,1011,1757408482,1757408482
6218560-84_R_95_8401_10:26-PROJET2025-84-Semaine-04,36,480,1757408513,1757408513
6218560-84_R_95_8401_10:26-PROJET2025-84-Semaine-04,37,117,1757408548,1757408548
6218560-84_R_95_8401_10:26-PROJET2025-84-Semaine-04,38,2851,1757408580,
6252431-11_R_98_1108_11:49-SETP2025-11-Semaine-37,0,305,,1757411340
6252431-11_R_98_1108_11:49-SETP2025-11-Semaine-37,1,1014,1757411400,1757411400
6252431-11_R_98_1108_11:49-SETP2025-11-Semaine-37,2,1315,1757411489,1757411489
6252431-11_R_98_1108_11:49-SETP2025-11-Semaine-37,4,69,1757411618,1757411618
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,0,160,,1757408400
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,1,1341,1757408462,1757408462
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,2,1038,1757408508,1757408508
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,3,1056,1757408592,1757408592
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,4,934,1757408626,1757408626
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,5,691,1757408653,1757408653
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,6,305,1757408700,1757408700
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,7,1014,1757408786,1757408786
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,8,1315,1757408913,1757408913
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,9,219,1757408957,1757408957
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,10,817,1757409007,1757409007
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,11,1027,1757409060,1757409060
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,12,442,1757409107,1757409107
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,13,1297,,1757409230
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,14,458,1757409360,1757409360
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,15,457,1757409402,1757409402
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,16,48,1757409477,1757409477
6411438-70_A_50_7001_11:00-SETP2025-70-Semaine-35,17,1124,1757409660,
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,0,21735,,1757411100
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,1,21231,1757411160,1757411160
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,2,21235,1757411206,1757411206
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,3,21234,1757411266,1757411266
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,4,2802,1757411294,1757411294
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,5,21205,1757411332,1757411332
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,6,21204,1757411435,1757411435
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,7,21203,1757411509,1757411509
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,8,21222,1757411603,1757411603
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,25,3008,,1757412780
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,0,701,,1757404980
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,1,909,1757405059,1757405059
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,2,86,1757405160,1757405160
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,3,313,1757405208,1757405208
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,4,1148,1757405280,1757405280
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,5,118,1757405336,1757405336
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,6,1457,1757405437,1757405437
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,7,1250,,1757405507
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,8,55,1757405549,1757405549
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,9,2870,1757405596,1757405596
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,10,2766,1757405682,1757405682
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,11,556,,1757405779
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,12,2,1757405880,1757405880
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,13,249,1757405947,1757405947
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,14,26,1757406065,1757406065
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,15,775,1757406159,1757406159
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,16,1009,1757406230,1757406230
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,17,655,1757406293,1757406293
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,18,466,1757406425,1757406425
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,19,640,1757406485,1757406485
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,20,869,1757406529,1757406529
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,21,1185,1757406605,1757406605
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,22,1070,1757406672,1757406672
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,23,570,1757406738,1757406738
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,24,1087,1757406783,1757406783
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,25,851,1757406842,1757406842
6414232-07_R_97_0702_10:03-SETP2025-07-L-Ma-J-V-41,26,1065,1757406902,
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,0,1143,,1757410500
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,1,826,1757410539,1757410539
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,2,1047,1757410554,1757410554
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,3,740,1757410609,1757410609
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,4,554,1757410633,1757410633
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,5,630,1757410652,1757410652
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,6,1145,1757410680,1757410680
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,7,299,1757410758,1757410758
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,8,230,1757410815,1757410815
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,9,1211,1757410865,1757410865
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,10,73,1757410926,1757410926
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,14,46,1757411220,1757411220
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,15,1104,1757411336,1757411336
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,16,378,1757411402,1757411402
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,17,729,1757411446,1757411446
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,18,1164,1757411509,1757411509
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,19,966,1757411586,1757411586
6446535-05_R_49_0504_11:35-SETP2025-05-L-Ma-J-V-38,20,1160,1757411653,1757411653
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,0,2853,,1757409720
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,1,2743,1757409910,1757409910
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,2,2742,1757410020,1757410020
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,3,2876,1757410115,1757410115
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,4,2848,1757410220,1757410220
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,5,360,1757410320,1757410320
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,6,1132,1757410379,1757410379
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,7,682,1757410441,1757410441
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,8,951,,1757410500
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,9,667,1757410540,1757410540
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,10,2915,1757410605,1757410605
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,11,33,1757410633,1757410633
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,12,822,1757410693,1757410693
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,13,1314,1757410736,1757410736
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,14,2865,1757410860,1757410860
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,17,747,1757411100,1757411100
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,18,183,1757411169,1757411169
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,1,2507,1757404686,1757404716
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,2,2519,1757404800,1757404800
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,3,2513,1757404920,1757404920
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,4,2539,1757405040,1757405040
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,5,2503,1757405160,1757405160
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,6,2520,1757405280,1757405280
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,7,2510,1757405435,1757405435
6452723-T1_A_12_VT106_09:59-SETP2025-L1-Semaine-04,8,2514,1757405556,1757405556
6452788-T1_A_12_VT107_10:03-SETP2025-L1-Semaine-04,0,2517,,1757404800
6452788-T1_A_12_VT107_10:03-SETP2025-L1-Semaine-04,1,2507,1757404920,1757404920
6452788-T1_A_12_VT107_10:03-SETP2025-L1-Semaine-04,2,2519,1757405040,1757405040
6452788-T1_A_12_VT107_10:03-SETP2025-L1-Semaine-04,3,2513,1757405160,1757405160
6452788-T1_A_12_VT107_10:03-SETP2025-L1-Semaine-04,4,2539,1757405280,1757405280
6452788-T1_A_12_VT107_10:03-SETP2025-L1-Semaine-04,5,2503,1757405400,1757405400
6452788-T1_A_12_VT107_10:03-SETP2025-L1-Semaine-04,6,2520,1757405520,1757405520
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,0,21583,,1757411443
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,1,21261,1757411476,1757411476
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,2,21265,1757411537,1757411537
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,3,21266,1757411563,1757411563
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,4,21267,1757411590,1757411590
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,5,21268,1757411617,1757411617
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,6,21269,1757411653,1757411653
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,7,21270,1757410978,1757410978
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,8,21271,1757411011,1757411011
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,9,21272,1757411069,1757411069
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,10,21273,1757410693,1757410693
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,11,21274,1757410728,1757410728
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,12,21275,1757410750,1757410750
5203697-68_R_99_6802_11:30-PROJET2024-68-Semaine-15,24,21642,1757412672,
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,0,3257,,1757410800
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,1,3237,1757410892,1757410892
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,2,2111,1757410967,1757410967
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,3,3070,1757411069,1757411069
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,4,3085,1757411113,1757411113
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,5,3082,1757411197,1757411197
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,6,3121,1757411247,1757411247
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,7,3187,1757411302,1757411302
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,8,3132,1757411338,1757411338
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,9,3263,1757411395,1757411395
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,10,32020,1757411450,1757411450
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,11,32019,1757411528,1757411528
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,12,32018,1757411553,1757411553
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,13,32017,1757411640,1757411640
6413139-38_R_99_3803_09:40-SETP2025-38-Semaine-41,10,72,1757404665,1757404665
6413139-38_R_99_3803_09:40-SETP2025-38-Semaine-41,11,493,1757404724,1757404724
6413139-38_R_99_3803_09:40-SETP2025-38-Semaine-41,12,216,1757404754,1757404754
6413139-38_R_99_3803_09:40-SETP2025-38-Semaine-41,13,967,1757404918,1757404918
6413139-38_R_99_3803_09:40-SETP2025-38-Semaine-41,14,741,1757404921,1757404921
6413139-38_R_99_3803_09:40-SETP2025-38-Semaine-41,15,885,1757404966,1757404966
6413139-38_R_99_3803_09:40-SETP2025-38-Semaine-41,16,1138,1757404992,
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,0,2831,,1757405700
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,1,412,1757405774,1757405774
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,2,602,1757405806,1757405806
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,3,1269,1757405897,1757405897
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,4,415,1757406006,1757406006
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,5,34,1757406060,1757406060
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,6,196,1757406143,1757406143
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,7,1102,1757406228,1757406228
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,8,1079,1757406299,1757406299
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,9,809,1757406336,1757406336
6402474-32_A_48_3202_10:15-SETP2025-32-Semaine-34,10,198,1757406420,
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,1,746,1757409298,1757409298
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,2,617,1757409405,1757409405
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,3,473,1757409485,1757409485
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,4,255,1757409540,1757409540
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,5,2864,1757409577,1757409577
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,6,33,1757409649,1757409649
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,7,822,1757409725,1757409725
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,8,1314,1757409780,1757409780
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,9,950,1757409840,1757409840
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,10,819,1757409886,1757409886
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,11,681,1757409908,1757409908
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,12,1133,1757409964,1757409964
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,13,359,1757410020,1757410020
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,14,2849,1757410080,1757410080
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,15,1308,1757410160,1757410160
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,16,916,1757410260,1757410260
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,17,2669,1757410314,1757410314
6472681-50_A_50_5003_11:12-PROJET2025-50-Semaine-08,18,2853,1757410620,
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,0,2688,,1757406840
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,1,1250,,1757406960
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,2,55,1757407044,1757407044
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,3,2870,1757407099,1757407099
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,4,2766,1757407185,1757407185
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,6,2,1757407375,1757407375
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,7,249,1757407445,1757407445
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,8,26,1757407560,1757407560
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,9,775,1757407634,1757407634
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,10,1009,1757407690,1757407690
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,11,655,1757407740,1757407740
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,12,569,1757407809,1757407809
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,13,135,1757407920,1757407920
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,14,7162,1757407996,1757407996
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,15,7154,1757408100,1757408100
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,16,7129,1757408189,1757408189
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,17,7044,1757408255,1757408255
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,18,7175,1757408280,1757408280
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,19,7167,1757408328,1757408328
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,20,7281,1757408430,1757408430
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,21,7269,1757408500,1757408500
6253207-14_R_99_1401_10:34-SETP2025-14-L-Ma-J-V-38,22,7109,1757408640,
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,0,2831,,1757404800
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,1,412,1757404942,1757404942
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,2,602,1757404972,1757404972
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,3,1269,1757405063,1757405063
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,4,415,1757405106,1757405106
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,5,34,1757405160,1757405160
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,6,196,1757405243,1757405243
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,7,1102,1757405328,1757405328
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,8,1079,1757405399,1757405399
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,9,809,1757405436,1757405436
6402475-32_A_48_3201_10:00-SETP2025-32-Semaine-34,10,198,1757405520,
6409596-57_R_99_5707_09:00-SETP2025-57-Semaine-06,32,313,1757404727,1757404727
6409596-57_R_99_5707_09:00-SETP2025-57-Semaine-06,33,1150,1757404866,
6428338-60_R_99_6001_09:40-PROJET2025-60-Semaine-08,24,2997,1757404724,1757404724
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,0,2912,,1757407200
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,1,1355,1757407283,1757407283
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,2,44,1757407327,1757407327
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,4,201,,1757407440
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,5,2591,1757407705,1757407705
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,6,1029,,1757407875
4350563-40_R_99_4001_10:40-RESEAU2023-40-Semaine-04,7,2821,1757407920,
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,0,2688,,1757408520
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,1,1250,1757408640,1757408640
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,3,2870,1757408779,1757408779
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,4,2766,1757408865,1757408865
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,12,569,1757409489,1757409489
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,13,135,1757409600,1757409600
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,14,7162,1757409676,1757409676
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,15,7154,1757409780,1757409780
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,16,7129,1757409869,1757409869
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,17,7044,1757409935,1757409935
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,18,7175,1757409960,1757409960
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,19,7167,1757410008,1757410008
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,20,7281,1757410110,1757410110
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,21,7269,1757410180,1757410180
6252963-14_R_99_1402_11:02-SETP2025-14-L-Ma-J-V-38,22,7109,1757410320,
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,0,1422,,1757406600
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,1,1616,1757406767,1757406767
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,2,2980,1757406840,1757406840
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,3,1062,1757406854,1757406854
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,4,688,1757406951,1757406951
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,5,932,1757406973,1757406973
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,6,1055,1757407021,1757407021
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,7,2671,1757407044,1757407044
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,8,1142,1757407201,1757407201
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,9,364,1757407290,1757407290
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,10,1187,1757407321,1757407321
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,11,107,1757407419,1757407419
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,12,677,1757407518,1757407518
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,13,845,1757407591,1757407591
6102488-63_A_48_6301_10:30-PROJET2025-63-Semaine-72-1101100,14,318,1757407639,1757407639
