trip_id,route_id,direction_id
6414277-07_R_97_0704_12:47-SETP2025-07-L-Ma-J-V-41,07,1
6365931-20_A_50_2002_11:27-SETP2025-20-Semaine-42,20,
4542746-44_R_99_4401_12:53-RESEAU2023-44-Semaine-89,44,1
6369694-30_R_99_3002_12:46-SETP2025-30-Semaine-32,30,1
4542682-44_A_50_4401_11:05-RESEAU2023-44-Semaine-89,44,
6261685-73_R_95_7302_14:30-PROJET2025-73-Semaine-16,73,1
6424133-16_R_97_1604_12:18-SETP2025-16-Semaine-35,16,1
6102491-63_A_48_6305_11:30-PROJET2025-63-Semaine-72-1101100,63,
6416283-51_A_49_5103_12:14-PROJET2025-51-Semaine-10,51,0
6355789-18_R_99_1802_13:10-SETP2025-18-Semaine-39,18,1
6261675-73_A_1_7302_13:43-PROJET2025-73-Semaine-16,73,0
6420104-85_R_94_8501_13:15-PROJET2025-85-Semaine-06-1101100,85,1
6452732-T1_A_12_VT107_11:33-SETP2025-L1-Semaine-04,L1,0
5759386-NVN2_A_50_NVN201_11:40-PROJET2024-NVence2-Semaine-12,NVN2,
6414276-07_R_97_0707_12:39-SETP2025-07-L-Ma-J-V-41,07,1
6365944-20_R_99_2001_11:27-SETP2025-20-Semaine-42,20,
6416433-33_A_50_3304_12:54-SETP2025-33-L-Ma-J-V-36,33,0
6102458-63_R_98_6303_13:20-PROJET2025-63-Semaine-72-1101100,63,1
6257282-59_A_45_5901_13:14-PROJET2025-59-Semaine-26,59,0
6140090-41_R_99_4101_13:15-PROJET2025-41-Semaine-05,41,1
6420734-81_A_49_8103_11:33-SETP2025-81-Semaine-40,81,0
5340995-72_R_98_7201_13:20-PROJET2024-72-Semaine-74,72,1
5408570-82_A_50_8201_14:05-PROJET2024-82-Semaine-93,82,0
6429221-15_A_50_1501_12:42-SETP2025-15-Semaine-11,15,0
5408553-82_A_50_8202_13:25-PROJET2024-82-Semaine-93,82,0
4515173-80_R_99_8001_13:35-RESEAU2023-80-Semaine-94,80,1
6402524-32_R_97_3202_13:01-SETP2025-32-Semaine-34,32,1
4669773-62_R_99_6202_13:15-RESEAU2023-62-Semaine-17,62,1
6102493-63_A_48_6301_12:10-PROJET2025-63-Semaine-72-1101100,63,0
6429318-15_R_99_1504_11:30-SETP2025-15-Semaine-11,15,
6452909-T1_R_57_VT121_11:43-SETP2025-L1-Semaine-04,L1,1
6446506-05_R_49_0504_12:45-SETP2025-05-L-Ma-J-V-38,05,1
6369773-42_A_5_4202_13:28-PROJET2025-42-Semaine-83,42,0
6452600-T1_R_57_VT116_11:23-SETP2025-L1-Semaine-04,L1,1
6140100-41_R_98_4102_13:50-PROJET2025-41-Semaine-05,41,1
6429299-15_A_50_1506_13:18-SETP2025-15-Semaine-11,15,0
6413136-38_A_50_3805_13:15-SETP2025-38-Semaine-41,38,0
6077792-58_A_50_5801_15:01-PROJET2025-58-Semaine-06,58,0
5408573-82_R_99_8203_13:40-PROJET2024-82-Semaine-93,82,1
6368862-09_R_99_0905_10:55-PROJET2025-09-Semaine-35,09,
6462592-31_R_99_3102_13:28-PROJET2025-31-Semaine-08,31,1
6420735-81_A_49_8101_12:08-SETP2025-81-Semaine-40,81,0
6253090-14_R_99_1406_12:48-SETP2025-14-L-Ma-J-V-38,14,1
6369776-42_A_5_4202_11:46-PROJET2025-42-Semaine-83,42,
4669789-62_R_99_6201_12:50-RESEAU2023-62-Semaine-17,62,1
6410616-64_A_50_6402_11:15-SETP2025-64-Semaine-37,64,
6416032-21_R_99_2103_13:34-SETP2025-21-Semaine-40,21,1
6424137-16_R_97_1602_13:46-SETP2025-16-Semaine-35,16,1
6252478-11_A_49_1107_11:58-SETP2025-11-Semaine-37,11,0
5838481-52_R_5_5202_11:55-PROJET2025-52-Semaine-20,52,1
5673216-NVN1_R_98_NVN102_13:15-PROJET2024-NVence1-Semaine-15,NVN1,1
6412272-71_A_50_7101_13:00-PROJET2025-71-Semaine-80,71,0
6402512-32_A_48_3201_11:32-SETP2025-32-Semaine-34,32,
6429236-15_R_99_1505_11:43-SETP2025-15-Semaine-11,15,
6368863-09_R_99_0901_11:25-PROJET2025-09-Semaine-35,09,
4542684-44_A_50_4401_11:45-RESEAU2023-44-Semaine-89,44,0
6452707-T1_R_57_VT101_11:54-SETP2025-L1-Semaine-04,L1,1
6105172-76_A_49_7602_11:30-PROJET2025-76-Semaine-89,76,
6446548-05_A_98_0507_11:29-SETP2025-05-L-Ma-J-V-38,05,
6252479-11_A_49_1104_12:10-SETP2025-11-Semaine-37,11,0
4515200-80_R_97_8001_13:00-RESEAU2023-80-Semaine-94,80,1
6252988-14_A_50_1403_12:04-SETP2025-14-L-Ma-J-V-38,14,0
6412106-37_R_99_3702_13:46-SETP2025-37-Semaine-37,37,1
6170473-L2_R_98__11:17-JANV2025-L2-Semaine-09,L2,1
6365962-20_A_50_2003_13:36-SETP2025-20-Semaine-42,20,0
6409583-57_A_50_5713_12:30-SETP2025-57-Semaine-06,57,0
6253008-14_R_99_1407_11:44-SETP2025-14-L-Ma-J-V-38,14,
6077787-58_R_99_5801_11:35-PROJET2025-58-Semaine-06,58,
6428096-98_A_50_9804_13:02-SETP2025-98-Semaine-08,98,0
6414255-07_A_49_0704_13:22-SETP2025-07-L-Ma-J-V-41,07,0
6413097-38_A_50_3805_12:06-SETP2025-38-Semaine-41,38,0
6452796-T1_A_12_VT108_11:37-SETP2025-L1-Semaine-04,L1,0
6462525-31_A_47_3101_13:28-PROJET2025-31-Semaine-08,31,0
6420768-81_R_98_8102_11:40-SETP2025-81-Semaine-40,81,1
5673253-NVN1_R_98_NVN101_12:45-PROJET2024-NVence1-Semaine-15,NVN1,1
6416286-51_A_49_5104_12:32-PROJET2025-51-Semaine-10,51,0
5203705-68_A_50_6802_13:05-PROJET2024-68-Semaine-15,68,0
5340994-72_R_98_7201_12:55-PROJET2024-72-Semaine-74,72,1
6414252-07_A_49_0709_12:58-SETP2025-07-L-Ma-J-V-41,07,0
6416028-21_R_99_2103_11:44-SETP2025-21-Semaine-40,21,
6452794-T1_A_12_VT104_11:21-SETP2025-L1-Semaine-04,L1,0
6420109-85_R_94_8501_11:55-PROJET2025-85-Semaine-06-1101100,85,1
6170428-L2_A_49__11:31-JANV2025-L2-Semaine-09,L2,0
6257281-59_R_98_5901_12:08-PROJET2025-59-Semaine-26,59,1
6368832-09_A_49_0907_13:30-PROJET2025-09-Semaine-35,09,0
6410625-64_A_50_6403_13:15-SETP2025-64-Semaine-37,64,0
5422153-75_R_97_7501_11:45-PROJET2024-75-Semaine-86-1101100,75,
6416464-33_R_99_3303_11:30-SETP2025-33-L-Ma-J-V-36,33,
6428094-98_A_50_9806_12:28-SETP2025-98-Semaine-08,98,0
6170362-L2_A_49__11:47-JANV2025-L2-Semaine-09,L2,0
4523344-88_A_50_8801_14:15-RESEAU2023-88-Semaine-83-1101100,88,0
6412107-37_R_99_3701_14:19-SETP2025-37-Semaine-37,37,1
6170716-L3_A_48__11:50-JANV2025-L3-Semaine-09,L3,0
6410624-64_R_99_6402_12:00-SETP2025-64-Semaine-37,64,1
6403291-36_R_99_3604_11:32-SETP2025-36-Semaine-33,36,
6403268-36_A_49_3604_12:03-SETP2025-36-Semaine-33,36,0
6368886-09_R_98_0905_13:10-PROJET2025-09-Semaine-35,09,1
6253042-14_R_99_1408_13:08-SETP2025-14-L-Ma-J-V-38,14,1
5925318-54_A_50_5403_11:25-PROJET2025-54-Semaine-17,54,
4350582-40_A_50_4001_11:53-RESEAU2023-40-Semaine-04,40,0
4542738-44_R_99_4401_11:28-RESEAU2023-44-Semaine-89,44,1
4542689-44_A_50_4401_13:00-RESEAU2023-44-Semaine-89,44,0
6446511-05_A_99_0503_12:14-SETP2025-05-L-Ma-J-V-38,05,0
6170628-L3_R_97__11:36-JANV2025-L3-Semaine-09,L3,1
6415992-21_A_50_2101_08:25-SETP2025-21-Semaine-40,21,
6403280-36_A_49_3603_13:36-SETP2025-36-Semaine-33,36,0
5422156-75_R_97_7501_15:05-PROJET2024-75-Semaine-86-1101100,75,1
6170592-L3_A_48__11:18-JANV2025-L3-Semaine-09,L3,0
6252427-11_R_97_1103_11:01-SETP2025-11-Semaine-37,11,
6472683-50_A_50_5003_12:24-PROJET2025-50-Semaine-08,50,0
6218519-84_A_50_8403_11:50-PROJET2025-84-Semaine-04,84,0
6424190-16_R_97_1604_13:16-SETP2025-16-Semaine-35,16,1
4350584-40_A_50_4001_12:53-RESEAU2023-40-Semaine-04,40,0
6416430-33_A_50_3301_12:00-SETP2025-33-L-Ma-J-V-36,33,0
6369692-30_A_50_3002_13:20-SETP2025-30-Semaine-32,30,0
6402510-32_A_48_3202_12:49-SETP2025-32-Semaine-34,32,0
6077772-58_A_50_5802_14:20-PROJET2025-58-Semaine-06,58,0
6414254-07_A_49_0707_13:14-SETP2025-07-L-Ma-J-V-41,07,0
6369689-30_R_99_3003_12:02-SETP2025-30-Semaine-32,30,1
6446457-05_A_99_0501_11:20-SETP2025-05-L-Ma-J-V-38,05,
6428097-98_A_50_9806_13:19-SETP2025-98-Semaine-08,98,0
6420770-81_R_98_8101_12:38-SETP2025-81-Semaine-40,81,1
6102496-63_A_48_6305_13:10-PROJET2025-63-Semaine-72-1101100,63,0
6253041-14_R_99_1404_12:05-SETP2025-14-L-Ma-J-V-38,14,1
6105161-76_R_99_7602_13:45-PROJET2025-76-Semaine-89,76,1
6462521-31_A_47_3102_12:15-PROJET2025-31-Semaine-08,31,0
6414272-07_R_97_0705_12:03-SETP2025-07-L-Ma-J-V-41,07,
6355827-18_A_50_1802_12:16-SETP2025-18-Semaine-39,18,0
6420771-81_R_98_8102_12:55-SETP2025-81-Semaine-40,81,1
6257310-59_R_98_5905_10:56-PROJET2025-59-Semaine-26,59,1
6452599-T1_R_57_VT113_11:11-SETP2025-L1-Semaine-04,L1,1
5925321-54_A_50_5403_14:24-PROJET2025-54-Semaine-17,54,0
6252487-11_A_49_1103_13:22-SETP2025-11-Semaine-37,11,0
5422168-75_A_49_7501_13:25-PROJET2024-75-Semaine-86-1101100,75,0
5203683-68_A_50_6801_12:25-PROJET2024-68-Semaine-15,68,0
6428288-60_A_50_6002_12:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,0
6257340-59_R_98_5904_11:44-PROJET2025-59-Semaine-26,59,1
6472659-50_R_99_5001_11:22-PROJET2025-50-Semaine-08,50,
6420103-85_A_47_8501_12:55-PROJET2025-85-Semaine-06-1101100,85,0
6452858-T1_A_12_VT105_11:25-SETP2025-L1-Semaine-04,L1,0
6253020-14_A_50_1406_12:15-SETP2025-14-L-Ma-J-V-38,14,0
6414268-07_R_97_0710_11:26-SETP2025-07-L-Ma-J-V-41,07,
5422169-75_A_49_7501_14:35-PROJET2024-75-Semaine-86-1101100,75,0
5925320-54_A_50_5401_13:27-PROJET2025-54-Semaine-17,54,0
6419999-35_A_50_3503_14:11-SETP2025-35-Semaine-35,35,0
6452730-T1_A_12_VT103_11:17-SETP2025-L1-Semaine-04,L1,0
6414275-07_R_97_0701_12:31-SETP2025-07-L-Ma-J-V-41,07,1
6368866-09_R_99_0903_12:55-PROJET2025-09-Semaine-35,09,1
5909229-NVN3_A_90_NVN301_13:25-PROJET2025-NVence3-Semaine-12,NVN3,0
6261673-73_A_1_7302_10:50-PROJET2025-73-Semaine-16,73,0
6402511-32_A_48_3202_12:18-SETP2025-32-Semaine-34,32,0
6420105-85_A_47_8501_12:15-PROJET2025-85-Semaine-06-1101100,85,0
6252481-11_A_49_1108_12:34-SETP2025-11-Semaine-37,11,0
6252440-11_R_97_1105_13:37-SETP2025-11-Semaine-37,11,1
4603447-83_R_1_8301_11:45-RESEAU2023-83-Semaine-03,83,1
6472705-50_A_50_5002_12:48-PROJET2025-50-Semaine-08,50,0
6416054-21_A_50_2101_10:27-SETP2025-21-Semaine-40,21,
6327129-17_A_50_1707_13:25-SETP2025-17-L-Ma-J-V-35,17,0
6018959-55_A_48_5502_12:29-PROJET2025-55-Semaine-08,55,0
6257280-59_A_45_5901_11:14-PROJET2025-59-Semaine-26,59,
6261683-73_R_95_7301_12:17-PROJET2025-73-Semaine-16,73,1
5673214-NVN1_R_98_NVN101_11:45-PROJET2024-NVence1-Semaine-15,NVN1,
6327183-17_R_99_1704_13:23-SETP2025-17-L-Ma-J-V-35,17,1
6416428-33_A_50_3302_11:07-SETP2025-33-L-Ma-J-V-36,33,
6409608-57_R_99_5710_11:55-SETP2025-57-Semaine-06,57,1
4350569-40_R_99_4001_13:40-RESEAU2023-40-Semaine-04,40,1
6365942-20_R_99_2007_12:17-SETP2025-20-Semaine-42,20,1
6170654-L3_A_48__11:26-JANV2025-L3-Semaine-09,L3,0
6253058-14_A_50_1405_11:53-SETP2025-14-L-Ma-J-V-38,14,
6252484-11_A_50_1102_13:12-SETP2025-11-Semaine-37,11,0
6411417-70_R_99_7002_14:00-SETP2025-70-Semaine-35,70,1
6170350-L2_R_98__11:55-JANV2025-L2-Semaine-09,L2,1
6261679-73_A_1_7302_12:18-PROJET2025-73-Semaine-16,73,0
5925327-54_A_47_5401_11:58-PROJET2025-54-Semaine-17,54,0
6429317-15_A_50_1504_12:18-SETP2025-15-Semaine-11,15,0
4759146-47_R_99_4701_11:45-PROJET2023-47-Semaine-10,47,1
6462524-31_R_97_3101_13:05-PROJET2025-31-Semaine-08,31,1
6452734-T1_A_12_VT113_11:57-SETP2025-L1-Semaine-04,L1,0
6369777-42_A_5_4201_11:13-PROJET2025-42-Semaine-83,42,
6170590-L3_A_48__12:05-JANV2025-L3-Semaine-09,L3,0
6102453-63_R_98_6303_11:40-PROJET2025-63-Semaine-72-1101100,63,
5925328-54_A_47_5403_12:56-PROJET2025-54-Semaine-17,54,0
6420004-35_R_99_3502_13:39-SETP2025-35-Semaine-35,35,1
6170664-L3_R_97__11:13-JANV2025-L3-Semaine-09,L3,1
5203684-68_A_50_6803_12:43-PROJET2024-68-Semaine-15,68,0
6429315-15_A_50_1502_11:28-SETP2025-15-Semaine-11,15,
6428091-98_A_50_9804_11:20-SETP2025-98-Semaine-08,98,0
6402527-32_R_97_3201_13:16-SETP2025-32-Semaine-34,32,1
6429273-15_A_50_1503_13:30-SETP2025-15-Semaine-11,15,0
6428289-60_R_99_6002_13:00-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,1
6428344-60_A_50_6003_12:50-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,0
6429319-15_R_99_1507_12:07-SETP2025-15-Semaine-11,15,1
6140110-41_A_5_4101_11:45-PROJET2025-41-Semaine-05,41,
5203713-68_R_99_6802_13:30-PROJET2024-68-Semaine-15,68,1
5340964-72_A_50_7201_12:50-PROJET2024-72-Semaine-74,72,0
6257294-59_A_45_5903_11:38-PROJET2025-59-Semaine-26,59,0
6253069-14_R_99_1405_12:26-SETP2025-14-L-Ma-J-V-38,14,1
6446539-05_A_98_0507_12:41-SETP2025-05-L-Ma-J-V-38,05,0
5340993-72_R_98_7201_12:30-PROJET2024-72-Semaine-74,72,1
4759133-47_A_50_4701_12:36-PROJET2023-47-Semaine-10,47,0
6446515-05_A_99_0508_13:06-SETP2025-05-L-Ma-J-V-38,05,0
6355783-18_R_99_1802_11:23-SETP2025-18-Semaine-39,18,
6420102-85_A_48_8501_16:25-PROJET2025-85-Semaine-06-1101100,85,0
6102490-63_A_48_6304_11:10-PROJET2025-63-Semaine-72-1101100,63,
6369754-42_R_95_4202_12:33-PROJET2025-42-Semaine-83,42,1
6414273-07_R_97_0703_12:13-SETP2025-07-L-Ma-J-V-41,07,1
6355824-18_A_50_1807_11:21-SETP2025-18-Semaine-39,18,
6252429-11_R_98_1104_11:25-SETP2025-11-Semaine-37,11,
6416470-33_R_99_3304_13:36-SETP2025-33-L-Ma-J-V-36,33,1
6005498-B_R_99_VTB02_11:46-JANV2025-B-Semaine-03,B,1
6368849-09_A_50_0906_13:33-PROJET2025-09-Semaine-35,09,0
6102494-63_A_48_6303_12:30-PROJET2025-63-Semaine-72-1101100,63,0
6413092-38_R_99_3803_11:58-SETP2025-38-Semaine-41,38,
6355786-18_R_99_1807_12:17-SETP2025-18-Semaine-39,18,1
6412103-37_R_99_3701_12:07-SETP2025-37-Semaine-37,37,1
6077768-58_A_50_5802_11:32-PROJET2025-58-Semaine-06,58,
6414271-07_R_97_0711_11:54-SETP2025-07-L-Ma-J-V-41,07,
4759147-47_R_99_4702_12:38-PROJET2023-47-Semaine-10,47,1
6365928-20_A_50_2005_11:53-SETP2025-20-Semaine-42,20,0
6365946-20_A_50_2006_12:31-SETP2025-20-Semaine-42,20,0
6403259-36_R_99_3603_13:05-SETP2025-36-Semaine-33,36,1
6365948-20_A_50_2005_13:10-SETP2025-20-Semaine-42,20,0
6446512-05_R_50_0501_13:12-SETP2025-05-L-Ma-J-V-38,05,1
6422634-99_A_50_9901_12:10-SETP2025-99-Semaine-11,99,0
6105151-76_R_97_7602_12:20-PROJET2025-76-Semaine-89,76,1
4759144-47_R_99_4701_09:49-PROJET2023-47-Semaine-10,47,
6428438-61_A_50_6104_13:10-PROJET2025-61-Semaine-24,61,0
6414769-34_A_21_3401_13:02-PROJET2025-34-L-Ma-J-V-20,34,0
6368847-09_A_50_0901_12:33-PROJET2025-09-Semaine-35,09,0
6416463-33_R_99_3301_11:12-SETP2025-33-L-Ma-J-V-36,33,
6446546-05_A_99_0501_12:32-SETP2025-05-L-Ma-J-V-38,05,0
6452733-T1_A_12_VT110_11:45-SETP2025-L1-Semaine-04,L1,0
6472660-50_A_50_5001_12:00-PROJET2025-50-Semaine-08,50,0
6366014-20_R_99_2003_11:40-SETP2025-20-Semaine-42,20,
6403258-36_R_99_3604_12:35-SETP2025-36-Semaine-33,36,1
6140112-41_A_5_4101_12:45-PROJET2025-41-Semaine-05,41,0
6414241-07_A_49_0703_11:17-SETP2025-07-L-Ma-J-V-41,07,
6253059-14_A_50_1405_13:06-SETP2025-14-L-Ma-J-V-38,14,0
6428418-61_R_99_6103_11:20-PROJET2025-61-Semaine-24,61,
6424094-16_A_50_1602_11:18-SETP2025-16-Semaine-35,16,
6416465-33_R_99_3302_11:48-SETP2025-33-L-Ma-J-V-36,33,1
6366093-20_R_99_2005_12:31-SETP2025-20-Semaine-42,20,1
6409580-57_A_50_5714_11:45-SETP2025-57-Semaine-06,57,0
6446543-05_A_98_0509_12:58-SETP2025-05-L-Ma-J-V-38,05,0
6429274-15_R_99_1501_11:55-SETP2025-15-Semaine-11,15,1
4350567-40_R_99_4001_12:40-RESEAU2023-40-Semaine-04,40,1
6218534-84_A_46_8402_13:50-PROJET2025-84-Semaine-04,84,0
4759149-47_R_99_4702_14:27-PROJET2023-47-Semaine-10,47,1
6472661-50_R_99_5001_12:35-PROJET2025-50-Semaine-08,50,1
6253009-14_R_99_1407_12:58-SETP2025-14-L-Ma-J-V-38,14,1
6355788-18_R_99_1805_12:53-SETP2025-18-Semaine-39,18,1
5909226-NVN3_A_90_NVN301_11:40-PROJET2025-NVence3-Semaine-12,NVN3,
6402523-32_R_97_3201_12:46-SETP2025-32-Semaine-34,32,1
6355782-18_R_99_1805_11:05-SETP2025-18-Semaine-39,18,
4669819-62_R_99_6202_14:51-RESEAU2023-62-Semaine-17,62,1
4542750-44_R_99_4401_13:38-RESEAU2023-44-Semaine-89,44,1
6428316-60_A_50_6001_12:10-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,0
5203700-68_R_99_6802_12:31-PROJET2024-68-Semaine-15,68,1
4523345-88_A_49_8801_12:35-RESEAU2023-88-Semaine-83-1101100,88,0
6252977-14_A_50_1404_12:45-SETP2025-14-L-Ma-J-V-38,14,0
6140111-41_A_5_4102_12:15-PROJET2025-41-Semaine-05,41,0
6170619-L3_A_48__11:57-JANV2025-L3-Semaine-09,L3,0
6412276-71_R_99_7101_13:56-PROJET2025-71-Semaine-80,71,1
4669788-62_R_98_6204_12:20-RESEAU2023-62-Semaine-17,62,1
6413096-38_R_99_3804_12:21-SETP2025-38-Semaine-41,38,1
6420000-35_A_50_3504_13:05-SETP2025-35-Semaine-35,35,0
6429322-15_R_99_1503_12:43-SETP2025-15-Semaine-11,15,1
5203699-68_R_99_6801_11:50-PROJET2024-68-Semaine-15,68,1
6452612-T1_R_57_VT119_11:35-SETP2025-L1-Semaine-04,L1,1
5925329-54_A_47_5402_14:00-PROJET2025-54-Semaine-17,54,0
6365934-20_R_99_2005_11:14-SETP2025-20-Semaine-42,20,
6218549-84_R_99_8403_12:26-PROJET2025-84-Semaine-04,84,1
6422637-99_A_50_9902_13:10-SETP2025-99-Semaine-11,99,0
5838469-52_A_6_5202_13:00-PROJET2025-52-Semaine-20,52,0
6446510-05_R_50_0505_13:28-SETP2025-05-L-Ma-J-V-38,05,1
4515168-80_A_48_8001_13:14-RESEAU2023-80-Semaine-94,80,0
6365947-20_A_50_2001_13:23-SETP2025-20-Semaine-42,20,0
6402518-32_A_48_3201_13:34-SETP2025-32-Semaine-34,32,0
4669792-62_R_99_6204_13:50-RESEAU2023-62-Semaine-17,62,1
6414245-07_A_49_0704_11:53-SETP2025-07-L-Ma-J-V-41,07,0
6416466-33_R_99_3304_12:06-SETP2025-33-L-Ma-J-V-36,33,1
6422638-99_A_50_9901_13:26-SETP2025-99-Semaine-11,99,0
6170627-L3_A_48__11:04-JANV2025-L3-Semaine-09,L3,0
6452859-T1_A_12_VT109_11:41-SETP2025-L1-Semaine-04,L1,0
6257325-59_R_98_5902_11:20-PROJET2025-59-Semaine-26,59,1
6452793-T1_A_12_VT101_11:10-SETP2025-L1-Semaine-04,L1,0
6409603-57_R_99_5714_10:40-SETP2025-57-Semaine-06,57,
5759388-NVN2_A_50_NVN201_13:10-PROJET2024-NVence2-Semaine-12,NVN2,0
6327212-17_R_99_1702_12:32-SETP2025-17-L-Ma-J-V-35,17,1
6416468-33_R_99_3303_13:00-SETP2025-33-L-Ma-J-V-36,33,1
5838468-52_A_6_5201_12:00-PROJET2025-52-Semaine-20,52,0
6428118-98_A_50_9806_11:37-SETP2025-98-Semaine-08,98,0
6257295-59_R_98_5903_12:32-PROJET2025-59-Semaine-26,59,1
6409610-57_R_99_5703_12:25-SETP2025-57-Semaine-06,57,1
5925331-54_A_47_5403_16:05-PROJET2025-54-Semaine-17,54,0
6414244-07_A_49_0707_11:44-SETP2025-07-L-Ma-J-V-41,07,
6415999-21_A_50_2102_11:47-SETP2025-21-Semaine-40,21,
6366013-20_R_99_2006_11:52-SETP2025-20-Semaine-42,20,1
6420120-85_A_47_8501_13:35-PROJET2025-85-Semaine-06-1101100,85,0
6424185-16_R_96_1603_13:11-SETP2025-16-Semaine-35,16,1
6472662-50_A_50_5001_13:12-PROJET2025-50-Semaine-08,50,0
5422170-75_A_49_7501_15:55-PROJET2024-75-Semaine-86-1101100,75,0
6413134-38_A_50_3803_11:20-SETP2025-38-Semaine-41,38,
6402532-32_R_97_3201_11:46-SETP2025-32-Semaine-34,32,1
6416029-21_R_99_2104_12:11-SETP2025-21-Semaine-40,21,1
4350566-40_R_99_4001_12:10-RESEAU2023-40-Semaine-04,40,1
6452860-T1_A_12_VT112_11:53-SETP2025-L1-Semaine-04,L1,0
6411439-70_A_50_7002_11:30-SETP2025-70-Semaine-35,70,
6253101-14_A_48_14S1_13:15-SETP2025-14-L-Ma-J-V-38,14,0
6446513-05_R_49_0509_13:33-SETP2025-05-L-Ma-J-V-38,05,1
6170630-L3_R_97__11:05-JANV2025-L3-Semaine-09,L3,1
6369684-30_A_50_3003_11:30-SETP2025-30-Semaine-32,30,
