trip_id,stop_sequence,stop_id,arrival_time,departure_time
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,7,1168,1757495185,1757495185
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,9,71,1757495471,1757495471
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,10,72,1757495585,1757495585
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,11,493,1757495700,1757495700
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,12,216,1757495724,1757495724
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,13,967,1757495791,1757495791
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,14,741,1757495818,1757495818
6413091-38_R_99_3803_10:49-SETP2025-38-Semaine-41,15,885,1757495854,1757495854
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,0,2688,,1757489940
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,1,1250,,1757490060
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,2,55,1757490144,1757490144
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,3,2870,1757490199,1757490199
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,4,2766,1757490285,1757490285
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,5,556,,1757490360
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,6,2,1757490475,1757490475
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,7,249,1757490545,1757490545
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,8,26,1757490660,1757490660
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,9,775,1757490734,1757490734
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,10,1009,1757490790,1757490790
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,11,655,1757490840,1757490840
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,12,569,1757490909,1757490909
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,13,135,1757491020,1757491020
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,14,7162,1757491096,1757491096
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,15,7154,1757491200,1757491200
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,16,7129,1757491289,1757491289
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,17,7044,1757491355,1757491355
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,18,7175,1757491380,1757491380
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,19,7167,1757491428,1757491428
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,20,7281,1757491530,1757491530
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,21,7269,1757491600,1757491600
6444022-14_R_99_1404_09:39-SETP2025-14-Mercredi-38,22,7109,1757491740,
6420145-85_R_94_8501_11:15-PROJET2025-85-Mercredi-06,0,7022,,1757495700
6420145-85_R_94_8501_11:15-PROJET2025-85-Mercredi-06,1,7217,1757495722,1757495722
6420145-85_R_94_8501_11:15-PROJET2025-85-Mercredi-06,2,7166,1757495747,1757495747
6420145-85_R_94_8501_11:15-PROJET2025-85-Mercredi-06,3,7271,1757495798,1757495798
6420145-85_R_94_8501_11:15-PROJET2025-85-Mercredi-06,4,7272,1757495854,1757495854
6420145-85_R_94_8501_11:15-PROJET2025-85-Mercredi-06,5,7273,1757495878,1757495878
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,0,2643,,1757489040
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,1,2529,1757489160,1757489160
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,2,2531,1757489280,1757489280
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,3,2543,1757489400,1757489400
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,4,2535,1757489460,1757489460
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,5,2533,1757489580,1757489580
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,6,2541,1757489640,1757489640
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,7,2526,1757489760,1757489760
6452621-T1_R_57_VT106_09:14-SETP2025-L1-Semaine-04,8,2502,1757489880,1757489880
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,0,243,,1757490720
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,1,1355,1757490850,1757490850
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,2,44,1757490898,1757490898
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,3,65,1757490959,1757490959
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,4,201,,1757491020
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,5,376,1757491078,1757491078
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,6,1022,1757491119,1757491119
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,7,1597,1757491176,1757491176
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,8,748,1757491228,1757491228
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,9,792,1757491269,1757491269
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,10,1327,1757491336,1757491336
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,11,1344,1757491380,1757491380
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,12,1112,1757491417,1757491417
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,13,1242,1757491517,1757491517
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,14,1255,1757491566,1757491566
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,15,482,1757491654,1757491654
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,16,706,,1757491740
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,17,937,1757491800,1757491800
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,18,1247,,1757491920
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,19,573,1757492003,1757492003
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,20,334,1757492041,1757492041
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,21,1039,1757492092,1757492092
6424181-16_A_50_1604_09:52-SETP2025-16-Semaine-35,22,260,1757492160,
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,0,2831,,1757491800
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,1,412,1757491855,1757491855
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,2,602,1757491878,1757491878
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,3,969,1757491932,1757491932
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,4,296,1757491969,1757491969
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,5,1222,1757492057,1757492057
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,6,858,1757492092,1757492092
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,7,2773,1757492160,1757492160
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,8,424,1757492211,1757492211
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,9,292,1757492260,1757492260
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,10,78,1757492340,1757492340
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,11,1052,1757492373,1757492373
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,12,351,1757492407,1757492407
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,13,744,1757492454,1757492454
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,14,366,1757492503,1757492503
6428423-61_A_50_6101_10:10-PROJET2025-61-Semaine-24,15,951,,1757492546
